id_turma;discente;id_curso;unidade;nota;reposicao;faltas_unidade;media_final;numero_total_faltas;descricao;SEMESTRE
57662711;f4bf0cfbbd6953da0ba941bc83e58d9d;92127264;2;9,6;false;0;9,6;8;APROVADO;2020-5
57662711;f4bf0cfbbd6953da0ba941bc83e58d9d;92127264;3;9,6;false;0;9,6;8;APROVADO;2020-5
57662711;56ac97011b1aadcc13dad0a9570352f7;92127264;2;9,7;false;0;9,7;4;APROVADO;2020-5
57662711;56ac97011b1aadcc13dad0a9570352f7;92127264;3;9,7;false;0;9,7;4;APROVADO;2020-5
57662711;56ac97011b1aadcc13dad0a9570352f7;92127264;1;9,7;false;0;9,7;4;APROVADO;2020-5
57662711;dccd4f5496fe47edb826a5522471f6ee;92127264;1;8,4;false;0;8,4;8;APROVADO;2020-5
57662711;dccd4f5496fe47edb826a5522471f6ee;92127264;2;8,4;false;0;8,4;8;APROVADO;2020-5
57662711;dccd4f5496fe47edb826a5522471f6ee;92127264;3;8,4;false;0;8,4;8;APROVADO;2020-5
57662711;14e4ae49e2e7a8edc860014a1ce1e976;92127264;1;8,3;false;0;8,3;14;APROVADO;2020-5
57662711;14e4ae49e2e7a8edc860014a1ce1e976;92127264;2;8,3;false;0;8,3;14;APROVADO;2020-5
57662711;14e4ae49e2e7a8edc860014a1ce1e976;92127264;3;8,3;false;0;8,3;14;APROVADO;2020-5
57662711;44f2632551c60830e305a8a0bc92f81f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;2800f2e0e51f8a61798b4c76c888630a;92127264;;;;;;;INDEFERIDO;2020-5
57662711;77676bc61c5fa40a70b883a72cf77cfd;92127264;;;;;;;INDEFERIDO;2020-5
57662711;cdcb2c7849e1292e2c2ad086ddd5a522;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0ed876c77ef34c73159983ba6d0579d4;92127264;;;;;;;INDEFERIDO;2020-5
57662711;e469fe366dc09363bd65b8fd157b6032;92127264;;;;;;;INDEFERIDO;2020-5
57662711;024332d25d558899c24f6a7bacfe6019;92127264;;;;;;;INDEFERIDO;2020-5
57662711;03b146606b64383974a662d5007c5239;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7289f8b77a5dc002bafcb695bf1a0edd;92127264;;;;;;;INDEFERIDO;2020-5
57662711;e07ba4817a2284fedebdd7bb32fcb917;92127264;;;;;;;INDEFERIDO;2020-5
57662711;dded10d97b28856da39c8b8a2e3bc41a;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c6e43c55b53b78d1d041bc25ff254997;92127264;;;;;;;INDEFERIDO;2020-5
57662711;04ff1ebf070a02f1fd0839cd49e11e84;92127264;1;0,5;false;0;0,5;62;EXCLUIDA;2020-5
57662711;04ff1ebf070a02f1fd0839cd49e11e84;92127264;2;0,5;false;0;0,5;62;EXCLUIDA;2020-5
57662711;04ff1ebf070a02f1fd0839cd49e11e84;92127264;3;0,5;false;0;0,5;62;EXCLUIDA;2020-5
57662711;2eb7980c355595e595032c04ff53cb0f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;4b57f8653531060be0c4b8b650490148;92127264;;;;;;;INDEFERIDO;2020-5
57662711;f0f60ee934dceff7e3b25086af7ba7bc;92127264;;;;;;;INDEFERIDO;2020-5
57662711;9ac53d99f73d37875000ece697435457;92127264;;;;;;;INDEFERIDO;2020-5
57662711;e0ee14c847834aa1d9a50b73316d7053;92127264;;;;;;;INDEFERIDO;2020-5
57662711;2450e3a8c08065895321b6604f242b1b;92127264;;;;;;;INDEFERIDO;2020-5
57662711;fd0a060fbf2dc8f1e379f47fa70e7b60;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0d26247a359ca4e927dbf7d96e409e06;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7f8348cf35f40e717807a8f0063c5398;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0e64e55e295ef572f4e126a730a28ff4;92127264;1;9,9;false;0;9,9;0;APROVADO;2020-5
57662711;0e64e55e295ef572f4e126a730a28ff4;92127264;2;9,9;false;0;9,9;0;APROVADO;2020-5
57662711;0e64e55e295ef572f4e126a730a28ff4;92127264;3;9,9;false;0;9,9;0;APROVADO;2020-5
57662711;6043307418e036ae8e52936a7a0f7a68;92127264;1;9,6;false;0;9,6;4;APROVADO;2020-5
57662711;6043307418e036ae8e52936a7a0f7a68;92127264;2;9,6;false;0;9,6;4;APROVADO;2020-5
57662711;6043307418e036ae8e52936a7a0f7a68;92127264;3;9,6;false;0;9,6;4;APROVADO;2020-5
57662711;f0d9c3fe211987dd5dbdb097516cc1a3;92127264;;;;;;;INDEFERIDO;2020-5
57662711;3e159a820bac1673424e8e74e3104711;92127264;;;;;;;INDEFERIDO;2020-5
57662711;1bf03e50245d206482d1bc2ac76ed77e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;fee5348d885cc5967a5e84534974783a;92127264;1;8,9;false;0;8,9;6;APROVADO;2020-5
57662711;fee5348d885cc5967a5e84534974783a;92127264;2;8,9;false;0;8,9;6;APROVADO;2020-5
57662711;fee5348d885cc5967a5e84534974783a;92127264;3;8,9;false;0;8,9;6;APROVADO;2020-5
57662711;dbf1dd728387504b5c167d0f88b4f75c;92127264;;;;;;;INDEFERIDO;2020-5
57662711;46b355a00e67f6160e1392f62b2663e9;92127264;;;;;;;INDEFERIDO;2020-5
57662711;46d13f8b197193da243c6f9a7c2d0076;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d22fc5ba595d5decc38d4a01d54ba70f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;868a89708e340c341520d712720c215e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0c8f7bd490292f2e1f7122c166c0cd98;92127264;;;;;;;INDEFERIDO;2020-5
57662711;bfad290f09c76d1e2fe5fd91a191c477;92127264;;;;;;;INDEFERIDO;2020-5
57662711;b9cab9b1a4e547103afdf7f36e12d6f8;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c71010a75ec4bac4d1df216625c18355;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c5846a4a101ec5e6b2149ca392e4a9f4;92127264;;;;;;;INDEFERIDO;2020-5
57662711;3f3060fe6a48a04bbf16ca91cffc5312;92127264;;;;;;;INDEFERIDO;2020-5
57662711;6bb2335a42bdcb9a73fe38211cf6c01c;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c7b3307422f3359e44947a66f136c4e2;92127264;;;;;;;INDEFERIDO;2020-5
57662711;bc728096d2aaa7c4e3d6bd4f3c00dc1f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d2de3611b78fda7b6d0f34c2a661e6db;92127264;;;;;;;INDEFERIDO;2020-5
57662711;9474adf50aa9fddb9b4090f4ad193d75;92127264;;;;;;;INDEFERIDO;2020-5
57662711;8ed6751e9ebe3fc320d0bac44b923c01;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d32c036eda2ee7c228a30b08ef1be118;92127264;;;;;;;INDEFERIDO;2020-5
57662711;b9cab9b1a4e547103afdf7f36e12d6f8;92127264;1;9,4;false;0;9,4;10;APROVADO;2020-5
57662711;b9cab9b1a4e547103afdf7f36e12d6f8;92127264;2;9,4;false;0;9,4;10;APROVADO;2020-5
57662711;b9cab9b1a4e547103afdf7f36e12d6f8;92127264;3;9,4;false;0;9,4;10;APROVADO;2020-5
57662711;789833d397b5f48503b54bfd6df0dfdd;92127264;;;;;;;INDEFERIDO;2020-5
57662711;673c882cc51702b3177f5a1d08bb6b10;92127264;;;;;;;INDEFERIDO;2020-5
57662711;1c27a0a705f91c9495e3af80e586080c;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7bcdf4553854ab31a47a19a38d95b90c;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d0a81f1900283a08e1eab9fc7817e4ac;92127264;;;;;;;INDEFERIDO;2020-5
57662711;fb241a5a14ab91538c77a195d8ce8a99;92127264;;;;;;;INDEFERIDO;2020-5
57662711;4fff30383d7571f1ab3c9172514208ec;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c1a9a719b8a45d3ae5dddafab95af154;92127264;;;;;;;INDEFERIDO;2020-5
57662711;a2191d514a16af0342145b5085916327;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7d7c8c70b56af7d056ae157845cbfc4c;92127264;;;;;;;INDEFERIDO;2020-5
57662711;6ffb795f81d43addb1c46f664095dc0b;92127264;;;;;;;INDEFERIDO;2020-5
57662711;40ce7a9b9e28a516632684add773b344;92127264;;;;;;;INDEFERIDO;2020-5
57662711;4a171a61535d8f6acc64790502887984;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0a0acc02ffa2f50fe09f51fff2f92f19;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d5a4059606095a141a722a085f88da51;92127264;;;;;;;INDEFERIDO;2020-5
57662711;561f395b435c3581c9fbc20083fee7d9;92127264;;;;;;;INDEFERIDO;2020-5
57662711;101dde7cba2fe9dcf95bfeca05c8cf9a;92127264;;;;;;;INDEFERIDO;2020-5
57662711;842097c22bb989a59223c1da07d84bf5;92127264;;;;;;;INDEFERIDO;2020-5
57662711;0ed83e91e04b042c1f6becb198612faa;92127264;;;;;;;INDEFERIDO;2020-5
57662711;bbe606ec8a1dd5ee310d180634d9ccac;92127264;;;;;;;INDEFERIDO;2020-5
57662711;a9997a6dcbf51223373e24ad3ece4024;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c90713cef6db0f076733ba6c42e616cb;92127264;;;;;;;INDEFERIDO;2020-5
57662711;85c54321edfe1706b396abaf3b7e7aa6;92127264;;;;;;;INDEFERIDO;2020-5
57662711;cd677a5c2977983e74926952ee149d6e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;4edca602d691176452c194f3cd4e2e2f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;8b126a67d33eb20e7981de6b010f2103;92127264;;;;;;;INDEFERIDO;2020-5
57662711;395d785d0d62ffdcc15d4e575adc858d;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d000a499b7ca94d5cd15898813024374;92127264;1;2,3;false;0;2,3;24;EXCLUIDA;2020-5
57662711;d000a499b7ca94d5cd15898813024374;92127264;2;2,3;false;0;2,3;24;EXCLUIDA;2020-5
57662711;d000a499b7ca94d5cd15898813024374;92127264;3;2,3;false;0;2,3;24;EXCLUIDA;2020-5
57662711;fd1f251486cdbcfe87d1c106da976e0e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;6243b87ed0a2f53524c6322bc4b19d6f;92127264;;;;;;;INDEFERIDO;2020-5
57662711;b8f5bd626048153244976ce76718c4e2;92127264;;;;;;;INDEFERIDO;2020-5
57662711;5182544a4550425b33f0bc8b9ad3d934;92127264;;;;;;;INDEFERIDO;2020-5
57662711;b3c32624d5280af9387189d731ee31ad;92127264;;;;;;;INDEFERIDO;2020-5
57662711;ff27167c2cdd8a5ec6eaa1e9ff3b9416;92127264;;;;;;;INDEFERIDO;2020-5
57662711;337342ce56b54cd56329f86420c213db;92127264;;;;;;;INDEFERIDO;2020-5
57662711;46655c403c68095da86e55e9ebbd9e6b;92127264;;;;;;;INDEFERIDO;2020-5
57662711;490f06d6fc2e935cfd5ec3c0d5e72ae9;92127264;;;;;;;INDEFERIDO;2020-5
57662711;07031cfbc173c4f7c78632fee2134721;92127264;1;8,5;false;0;8,5;16;APROVADO;2020-5
57662711;07031cfbc173c4f7c78632fee2134721;92127264;2;8,5;false;0;8,5;16;APROVADO;2020-5
57662711;07031cfbc173c4f7c78632fee2134721;92127264;3;8,5;false;0;8,5;16;APROVADO;2020-5
57662711;9bd3acbd12d5b35913fdbe21328c96cb;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7283d95e71abc51bfc75198f65161e24;92127264;;;;;;;INDEFERIDO;2020-5
57662711;08dac8f878e3467047507dc5a06780d8;92127264;;;;;;;INDEFERIDO;2020-5
57662711;22e75d64d51ef74fb457e32e15d4ba69;92127264;;;;;;;INDEFERIDO;2020-5
57662711;83453436af47f67c583b1eacc94f1e60;92127264;1;7,3;false;0;7,3;14;APROVADO;2020-5
57662711;83453436af47f67c583b1eacc94f1e60;92127264;2;7,3;false;0;7,3;14;APROVADO;2020-5
57662711;83453436af47f67c583b1eacc94f1e60;92127264;3;7,3;false;0;7,3;14;APROVADO;2020-5
57662711;550f8ae1246d25442b2c9aa495653797;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7d9864b2950f06cda2fcce50111a060e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;02a039d3dca8b056cfdc9fe15a4560ef;92127264;;;;;;;INDEFERIDO;2020-5
57662711;ad5652f6412f70fa722235dc518b1b96;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7c76bfd7f3085a55e9d265d8c808914e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;a3acd82802fa6e76d65a6faab5106231;92127264;;;;;;;INDEFERIDO;2020-5
57662711;59e4c2df9e8204dcbe9aa584da74f134;92127264;;;;;;;INDEFERIDO;2020-5
57662711;1c281dbd253735d0158a848e0ba85f87;92127264;;;;;;;INDEFERIDO;2020-5
57662711;7200068b40fce2e8ec327ab0ce8caf4e;92127264;;;;;;;INDEFERIDO;2020-5
57662711;feb3ea8326463d7c47bbb635df602bce;92127264;;;;;;;INDEFERIDO;2020-5
57662711;069f274ac443890f4fe5c67499b6e307;92127264;;;;;;;INDEFERIDO;2020-5
57662711;07d3def860c9782050a44b9b237b2490;92127264;;;;;;;INDEFERIDO;2020-5
57662711;78ddea33da67982f7778220a80178144;92127264;;;;;;;INDEFERIDO;2020-5
57662711;8a4b9676520373b7476e4abc84f8bbde;92127264;;;;;;;INDEFERIDO;2020-5
57662711;25809ed9abd3fd21febf851bb2ed8489;92127264;;;;;;;INDEFERIDO;2020-5
57662711;d55bc1ce776341995b906f1fb08e31ce;92127264;;;;;;;INDEFERIDO;2020-5
57662711;4aa6a2b0eac126c08246c152811ba51b;92127264;;;;;;;INDEFERIDO;2020-5
57662711;92cd0242b9e4258f377afb94b37d0887;92127264;;;;;;;INDEFERIDO;2020-5
57662711;63df50e61ebad8e3d17a61e4a200b905;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c76dca78945973dab842b3a746e3fcb6;92127264;;;;;;;INDEFERIDO;2020-5
57662711;1f47987d971830f42f7a1df884b757ff;92127264;;;;;;;INDEFERIDO;2020-5
57662711;1f9b473e74197337d9edc1e3cf8f3454;92127264;;;;;;;INDEFERIDO;2020-5
57662711;e528e35dea1850764242f67707c94af4;92127264;;;;;;;INDEFERIDO;2020-5
57662711;a945f5e73eb85748f017c09080c451d2;92127264;;;;;;;INDEFERIDO;2020-5
57662711;c4a44aed8353089469eb93ad489c9cc6;92127264;1;7,0;false;0;7,0;14;APROVADO;2020-5
57662711;c4a44aed8353089469eb93ad489c9cc6;92127264;2;7,0;false;0;7,0;14;APROVADO;2020-5
57662711;c4a44aed8353089469eb93ad489c9cc6;92127264;3;7,0;false;0;7,0;14;APROVADO;2020-5
57662711;f8a3e332467f93dc2e89d5a353bf7d8c;92127264;1;9,7;false;0;9,7;0;APROVADO;2020-5
57662711;f8a3e332467f93dc2e89d5a353bf7d8c;92127264;2;9,7;false;0;9,7;0;APROVADO;2020-5
57662711;f8a3e332467f93dc2e89d5a353bf7d8c;92127264;3;9,7;false;0;9,7;0;APROVADO;2020-5
57662711;d69d490f529f3f08478aa459723fae5d;92127264;1;5,1;false;0;5,1;16;APROVADO POR NOTA;2020-5
57662711;d69d490f529f3f08478aa459723fae5d;92127264;2;5,1;false;0;5,1;16;APROVADO POR NOTA;2020-5
57662711;d69d490f529f3f08478aa459723fae5d;92127264;3;5,1;false;0;5,1;16;APROVADO POR NOTA;2020-5
57662711;5515ed8b0fc13582b4eb500458703e6b;92127264;1;6,4;false;0;6,4;16;APROVADO POR NOTA;2020-5
57662711;5515ed8b0fc13582b4eb500458703e6b;92127264;2;6,4;false;0;6,4;16;APROVADO POR NOTA;2020-5
57662711;5515ed8b0fc13582b4eb500458703e6b;92127264;3;6,4;false;0;6,4;16;APROVADO POR NOTA;2020-5
57662711;673c882cc51702b3177f5a1d08bb6b10;92127264;1;9,4;false;0;9,4;4;APROVADO;2020-5
57662711;673c882cc51702b3177f5a1d08bb6b10;92127264;2;9,4;false;0;9,4;4;APROVADO;2020-5
57662711;673c882cc51702b3177f5a1d08bb6b10;92127264;3;9,4;false;0;9,4;4;APROVADO;2020-5
57662711;c83ec14e9af8d6fbd0372c7ef3f28060;92127264;3;3,0;false;0;3,0;24;EXCLUIDA;2020-5
57662711;c83ec14e9af8d6fbd0372c7ef3f28060;92127264;1;3,0;false;0;3,0;24;EXCLUIDA;2020-5
57662711;c83ec14e9af8d6fbd0372c7ef3f28060;92127264;2;3,0;false;0;3,0;24;EXCLUIDA;2020-5
57662711;652cc25e67a999cb8ef85c13832b5d2b;92127264;1;0,8;false;0;0,8;48;EXCLUIDA;2020-5
57662711;652cc25e67a999cb8ef85c13832b5d2b;92127264;2;0,8;false;0;0,8;48;EXCLUIDA;2020-5
57662711;652cc25e67a999cb8ef85c13832b5d2b;92127264;3;0,8;false;0;0,8;48;EXCLUIDA;2020-5
57662711;095da9b97581b2de7ec37a0641bf3e5b;92127264;1;0,0;false;0;0,0;54;EXCLUIDA;2020-5
57662711;095da9b97581b2de7ec37a0641bf3e5b;92127264;2;0,0;false;0;0,0;54;EXCLUIDA;2020-5
57662711;095da9b97581b2de7ec37a0641bf3e5b;92127264;3;0,0;false;0;0,0;54;EXCLUIDA;2020-5
57662711;4355e0734a1d3bd713b185ecd0ccb1d3;92127264;1;5,4;false;0;5,4;8;APROVADO POR NOTA;2020-5
57662711;4355e0734a1d3bd713b185ecd0ccb1d3;92127264;2;5,4;false;0;5,4;8;APROVADO POR NOTA;2020-5
57662711;4355e0734a1d3bd713b185ecd0ccb1d3;92127264;3;5,4;false;0;5,4;8;APROVADO POR NOTA;2020-5
57662711;9820d066d49cf999d015f8e9dfb1f67f;92127264;3;4,5;false;0;4,5;15;EXCLUIDA;2020-5
57662711;9820d066d49cf999d015f8e9dfb1f67f;92127264;1;4,5;false;0;4,5;15;EXCLUIDA;2020-5
57662711;9820d066d49cf999d015f8e9dfb1f67f;92127264;2;4,5;false;0;4,5;15;EXCLUIDA;2020-5
57662711;9105591e189853477f4f9c46efe5d7d7;92127264;1;8,2;false;0;8,2;4;APROVADO;2020-5
57662711;9105591e189853477f4f9c46efe5d7d7;92127264;2;8,2;false;0;8,2;4;APROVADO;2020-5
57662711;9105591e189853477f4f9c46efe5d7d7;92127264;3;8,2;false;0;8,2;4;APROVADO;2020-5
57662711;acb4493ecbe2fb7b759cb1d0c4e36e7b;92127264;1;5,7;false;0;5,7;12;APROVADO POR NOTA;2020-5
57662711;acb4493ecbe2fb7b759cb1d0c4e36e7b;92127264;2;5,7;false;0;5,7;12;APROVADO POR NOTA;2020-5
57662711;acb4493ecbe2fb7b759cb1d0c4e36e7b;92127264;3;5,7;false;0;5,7;12;APROVADO POR NOTA;2020-5
57662711;2fb97fedc9691309ede9a8306654a3fa;92127264;1;0,0;false;0;0,0;68;EXCLUIDA;2020-5
57662711;2fb97fedc9691309ede9a8306654a3fa;92127264;2;0,0;false;0;0,0;68;EXCLUIDA;2020-5
57662711;2fb97fedc9691309ede9a8306654a3fa;92127264;3;0,0;false;0;0,0;68;EXCLUIDA;2020-5
57662711;190f81a1d20ff08e977107187010115e;92127264;1;0,0;false;0;0,0;72;EXCLUIDA;2020-5
57662711;190f81a1d20ff08e977107187010115e;92127264;2;0,0;false;0;0,0;72;EXCLUIDA;2020-5
57662711;190f81a1d20ff08e977107187010115e;92127264;3;0,0;false;0;0,0;72;EXCLUIDA;2020-5
57662711;c5a668dda5f66f2c88b6376e5542812e;92127264;1;7,5;false;0;7,5;16;APROVADO;2020-5
57662711;c5a668dda5f66f2c88b6376e5542812e;92127264;2;7,5;false;0;7,5;16;APROVADO;2020-5
57662711;c5a668dda5f66f2c88b6376e5542812e;92127264;3;7,5;false;0;7,5;16;APROVADO;2020-5
57662711;093e96bc3c8d06ea2cbb112c7a8286b1;92127264;1;0,0;false;0;0,0;62;EXCLUIDA;2020-5
57662711;093e96bc3c8d06ea2cbb112c7a8286b1;92127264;2;0,0;false;0;0,0;62;EXCLUIDA;2020-5
57662711;093e96bc3c8d06ea2cbb112c7a8286b1;92127264;3;0,0;false;0;0,0;62;EXCLUIDA;2020-5
57662711;c18a9e6d8d0653a39db8ecd3e09e1ef6;92127264;1;0,3;false;0;0,3;64;EXCLUIDA;2020-5
57662711;c18a9e6d8d0653a39db8ecd3e09e1ef6;92127264;2;0,3;false;0;0,3;64;EXCLUIDA;2020-5
57662711;c18a9e6d8d0653a39db8ecd3e09e1ef6;92127264;3;0,3;false;0;0,3;64;EXCLUIDA;2020-5
